student_id,XB,MZMC,ZZMMMC,JG,XSM,ZYM,internet_early_sum,internet_early_mean,internet_early_volatility,internet_early_trend,internet_early_continuity,internet_early_deviation,internet_early_cv,club_early_sum,club_early_mean,club_early_volatility,club_early_trend,club_early_continuity,club_early_deviation,club_early_cv,library_early_sum,library_early_mean,library_early_volatility,library_early_trend,library_early_continuity,library_early_deviation,library_early_cv,gate_early_sum,gate_early_mean,gate_early_volatility,gate_early_trend,gate_early_continuity,gate_early_deviation,gate_early_cv,library_early_late_ratio,library_early_weekend_ratio,library_early_hour_mean,gate_early_late_ratio,gate_early_weekend_ratio,gate_early_hour_mean,internet_library_interaction,late_gate_internet_interaction,club_library_balance,behavior_rhythm_gap,late_internet_mean,late_club_mean,late_library_mean,late_gate_mean,late_gate_ratio,clean_label_score,life_label_clean,life_instability_future_v1,life_instability_future_v2,life_instability_future_v3,data_split
pjxyqxbj633,男,汉族,共青团员,610000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.03125,4.818482482846648,0.27254398826979465,0.34375,8.225806451612904,2.372175991555273,3.0,0.09375,0.5219779090153146,-0.009347507331378296,0.03125,-0.0967741935483871,5.567764362830022,0.0,0.38461538461538464,13.2,0.0,0.0,16.666666666666668,0.0,0.0,-2.03125,-0.38461538461538464,0.0,0.0,4.28125,0.0,0.0,0.40256,0,0,0,0,train
pjxyqwbj857,男,汉族,共青团员,130000,计算机科学与技术学院,软件工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj288,男,汉族,群众,520000,人工智能学院,智能科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxvztfj980,女,蒙古族,中国共产党党员,230000,计算机科学与技术学院,软件工程（第二学士学位）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxuqwbj916,男,汉族,共青团员,410000,机电工程学院,工业设计,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.0054985337243401745,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqxbk261,男,汉族,群众,610000,电子工程学院,电磁场与无线技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjwtqxbj941,男,汉族,共青团员,610000,生命科学技术学院,智能医学工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,573.0,17.90625,17.30491146864092,0.6988636363636364,0.875,64.09677419354838,0.9664173944092661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21291448516579406,12.86561954624782,0.0,0.0,0.0,0.0,0.0,-17.84375,-0.21291448516579406,0.0,0.0,17.5625,0.0,0.0,0.38867999999999997,0,0,0,0,train
pjxyqwbj608,男,汉族,共青团员,140000,网络与信息安全学院,信息安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.01796187683284457,0.0625,-0.1935483870967742,4.096068575814836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk300,男,汉族,共青团员,630000,物理学院,电子信息科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbl794,男,汉族,共青团员,610000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.0532687216470449,-0.02859237536656891,0.125,-0.3870967741935484,2.8087165910587863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj687,女,汉族,共青团员,230000,网络与信息安全学院,网络空间安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.582961190818051,-0.00916422287390029,0.09375,-0.1935483870967742,3.109126351029605,11.0,0.34375,0.7335434121440939,-0.038306451612903206,0.21875,-0.3548387096774194,2.1339444716919096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,14.0,0.0,0.0,0.0,0.0,0.0,-0.15625,-0.45454545454545453,0.0,0.0,0.0625,0.0,0.0,0.42516,0,0,0,0,train
pjxyqxbk527,男,汉族,共青团员,340000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.011730205278592375,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.507,0,0,0,0,train
pjxyqwbj917,男,汉族,群众,320000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,10.15625,16.173105327595565,0.4591275659824046,0.625,18.41935483870968,1.5924288322555633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,12.975384615384616,0.0,0.0,0.0,0.0,0.0,-10.15625,-0.3076923076923077,0.0,0.0,4.96875,0.0,0.0,0.40059999999999996,0,0,0,0,train
pjxyqxbj866,女,汉族,共青团员,320000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.6959705453537527,-0.01392961876832845,0.03125,-0.12903225806451613,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.507,0,0,0,0,train
pjxuqwbj857,男,汉族,共青团员,450000,机电工程学院,工业设计,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.00439882697947214,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbk746,男,汉族,共青团员,610000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.82915619758885,-0.019061583577712603,0.09375,-0.25806451612903225,3.3166247903554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxwzxfj984,男,汉族,共青团员,140000,电子工程学院,电子信息工程（第二学士学位）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxuqwbj610,女,布依族,共青团员,520000,机电工程学院,测控技术与仪器,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.020161290322580638,0.0625,-0.1935483870967742,4.096068575814836,370.0,11.5625,12.103557070134382,-0.0029325513196480192,0.71875,12.838709677419354,1.0467941249845951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054054054054054,12.894594594594595,0.0,0.0,0.0,0.0,0.0,-11.375,-0.3054054054054054,0.0,0.0,12.09375,2.3125,0.0,0.39043999999999995,0,0,0,0,train
pjxyqwbj318,男,汉族,共青团员,360000,网络与信息安全学院,网络空间安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.5625,1.4347800354061246,-0.04655425219941348,0.15625,-0.5806451612903226,2.5507200629442215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj410,男,汉族,共青团员,370000,网络与信息安全学院,网络空间安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.4375,1.2975337182516684,-0.037023460410557166,0.125,-0.45161290322580644,2.9657913560038134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxxxxbj915,女,汉族,共青团员,610000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjwtqxbj913,女,汉族,共青团员,650000,生命科学技术学院,生物技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,1.0897247358851685,-0.02565982404692082,0.0625,-0.25806451612903225,4.358898943540674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbk578,男,汉族,群众,610000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.0054985337243401745,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,0,0,0,0,train
pjxqqxbj973,女,汉族,共青团员,370000,人文学院,哲学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqxbk908,女,汉族,共青团员,340000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,0.82915619758885,-0.024193548387096767,0.09375,-0.25806451612903225,3.3166247903554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.507,0,0,0,0,train
pjxyqxbl905,男,汉族,共青团员,610000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.4238482187368147,-0.026026392961876834,0.0625,-0.3225806451612903,4.556314299957807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,1.625,0.1346153846153846,0.65484,1,1,0,0,train
pjxyqxbk868,男,汉族,共青团员,340000,物理学院,电子信息科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbj765,女,汉族,共青团员,150000,微电子学院,集成电路设计与集成系统,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,0.8816709987291178,-0.015762463343108497,0.125,-0.3225806451612903,2.821347195933177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.03125,0.0,0.507,0,0,0,0,train
pjxyqwbk631,女,汉族,共青团员,610000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,1.0439558180306292,-0.01429618768328445,0.03125,-0.1935483870967742,5.567764362830022,428.0,13.375,15.735608504280982,0.10117302052785923,0.875,36.774193548387096,1.1764940937780173,1.0,0.03125,0.17399263633843817,-0.002382697947214075,0.03125,-0.03225806451612903,5.5677643628300215,0.0,0.24766355140186916,14.838785046728972,0.0,1.0,16.0,0.0,0.0,-13.1875,0.7523364485981309,0.0,0.0,15.28125,1.3125,0.047619047619047616,0.5317799999999999,1,1,0,0,train
pjxyqxbk115,女,汉族,共青团员,610000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.1301963325015703,-0.028225806451612892,0.09375,-0.3225806451612903,3.616628264005025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk847,男,汉族,共青团员,340000,通信工程学院,通信工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk951,男,汉族,共青团员,360000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqwbj041,男,汉族,群众,420000,人工智能学院,人工智能,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.013196480938416421,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbk015,男,汉族,群众,610000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,0.7680128579652817,-0.018695014662756592,0.0625,-0.1935483870967742,4.096068575814836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxrqxbj937,女,汉族,共青团员,370000,数学与统计学院,信息与计算科学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.8125,2.542605700850999,-0.053152492668621674,0.125,-0.8387096774193549,3.129360862585845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxpqxbj918,男,汉族,共青团员,610000,外国语学院,翻译,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.011730205278592375,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbj203,男,汉族,共青团员,410000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1875,1.0439558180306292,-0.020894428152492657,0.03125,-0.1935483870967742,5.567764362830022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbj707,女,汉族,共青团员,420000,微电子学院,微电子科学与工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.165922381636102,-0.0344574780058651,0.125,-0.3870967741935484,3.109126351029605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.21875,0.0,0.507,0,0,0,0,train
pjxrqxbj990,女,汉族,共青团员,320000,数学与统计学院,数学与应用数学,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,3.3166247903554,-0.08137829912023459,0.15625,-1.032258064516129,3.3166247903554,199.0,6.21875,9.600567610172849,-0.23845307917888559,0.53125,23.516129032258064,1.5438098669624682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371859296482412,14.195979899497488,0.0,0.0,0.0,0.0,0.0,-5.21875,-0.4371859296482412,0.0,0.0,0.78125,0.34375,0.18181818181818182,0.56824,1,1,0,0,train
pjxyqxbk926,男,汉族,共青团员,340000,通信工程学院,信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjvyzvfj977,男,汉族,共青团员,520000,人工智能学院,人工智能（第二学士学位）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxuqwbj980,男,壮族,共青团员,450000,机电工程学院,机械设计制造及其自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.011730205278592375,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqxbj647,男,汉族,群众,440000,微电子学院,集成电路设计与集成系统,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxwzxbj986,男,傈僳族,共青团员,530000,电子工程学院,电子信息工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,0.0010997067448680353,0.03125,-0.06451612903225806,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbj153,女,汉族,共青团员,130000,网络与信息安全学院,网络空间安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.6959705453537527,-0.01392961876832845,0.03125,-0.12903225806451613,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjxyqxbl964,女,汉族,共青团员,610000,电子工程学院,电磁场与无线技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3125,1.4238482187368147,-0.03262463343108504,0.0625,-0.3225806451612903,4.556314299957807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,3.3125,0.5,0.66432,1,1,0,0,train
pjxuqwbj573,男,汉族,共青团员,130000,计算机科学与技术学院,计算机科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.375,1.4523687548277813,-0.03958944281524925,0.09375,-0.3870967741935484,3.8729833462074166,622.0,19.4375,16.471447834055148,0.13892961876832835,0.84375,11.93548387096774,0.8474056763501041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215434083601286,14.4983922829582,0.0,0.0,0.0,0.0,0.0,-19.0625,-0.3215434083601286,0.0,0.0,5.75,0.03125,1.0,0.5597799999999999,1,1,0,0,train
pjxuqwbj562,女,汉族,共青团员,130000,机电工程学院,电气工程及其自动化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.011730205278592375,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,1,1,0,0,train
pjxyqwbk764,男,汉族,共青团员,610000,网络与信息安全学院,信息安全,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.125,0.4841229182759271,-0.012463343108504395,0.0625,-0.12903225806451613,3.872983346207417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
pjvyzxbj993,女,哈萨克族,共青团员,650000,人工智能学院,智能科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,9.21875,11.623613828646407,0.04233870967741928,0.59375,7.0,1.2608665848023222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17966101694915254,12.8,0.0,0.0,0.0,0.0,0.0,-9.21875,-0.17966101694915254,0.0,0.0,4.78125,0.0,0.0,0.40107999999999994,0,0,0,0,train
pjxuqwbj551,男,满族,群众,210000,机电工程学院,机器人工程,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,157.0,4.90625,8.52701360017093,-0.12005131964809387,0.59375,15.580645161290324,1.7379900331558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885350318471338,13.356687898089172,0.0,0.0,0.0,0.0,0.0,-4.84375,-0.3885350318471338,0.0,0.0,2.5625,0.0,0.0,0.408,0,0,0,0,train
pjwtqxbj972,女,汉族,共青团员,370000,光电工程学院,电子科学与技术,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0625,0.34798527267687634,-0.006964809384164225,0.03125,-0.06451612903225806,5.5677643628300215,198.0,6.1875,8.62567932107379,0.1832844574780058,0.75,22.516129032258064,1.3940491832038449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,13.868686868686869,0.0,0.0,0.0,0.0,0.0,-6.125,-0.21212121212121213,0.0,0.0,2.4375,0.0,0.0,0.40859999999999996,0,0,0,0,train
pjxwzxfj977,男,汉族,共青团员,610000,电子工程学院,电子信息工程（第二学士学位）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0,0,0,0,train
